,n_neighbors,min_dist,qij_score
716,147,0.25,0.7238539791266714
717,147,0.5,0.6607922073553079
718,147,0.75,0.6195471100071659
719,147,1.0,0.607118811738661
720,151,0.01,0.8649405770104037
721,151,0.025,0.8445494684955595
722,151,0.05,0.8516495175007348
723,151,0.075,0.8029864262651545
724,151,0.1,0.7828664050883436
725,151,0.25,0.7071754716018663
726,151,0.5,0.6352218574746606
727,151,0.75,0.6219291334231061
728,151,1.0,0.6251588212975561
729,156,0.01,0.8552167609949706
730,156,0.025,0.8687164345260259
731,156,0.05,0.8448190291072475
732,156,0.075,0.8313936132209143
733,156,0.1,0.8025847228506882
734,156,0.25,0.7077739917195043
735,156,0.5,0.63722120048888
736,156,0.75,0.608576080001832
737,156,1.0,0.6214352857673475
738,161,0.01,0.8800893906492844
739,161,0.025,0.8535858008906256
740,161,0.05,0.8488299617563895
741,161,0.075,0.8132263598788372
742,161,0.1,0.800282183999558
743,161,0.25,0.7069761388656532
744,161,0.5,0.632435528787731
745,161,0.75,0.6232545918987391
746,161,1.0,0.6133891830370404
747,166,0.01,0.8731195314516045
748,166,0.025,0.8088174931803946
749,166,0.05,0.8718633659153436
750,166,0.075,0.8196536608539491
751,166,0.1,0.7928057480218724
752,166,0.25,0.7193925942591273
753,166,0.5,0.6438103298291136
754,166,0.75,0.6119705964263531
755,166,1.0,0.6326538360514684
756,172,0.01,0.8392651555539343
757,172,0.025,0.8595120916559722
758,172,0.05,0.75436987536703
759,172,0.075,0.8123316600948058
760,172,0.1,0.8108231241235551
761,172,0.25,0.6981290303010681
762,172,0.5,0.6417516014172664
763,172,0.75,0.5660987074411619
764,172,1.0,0.6094147851847742
765,177,0.01,0.8465573525751386
766,177,0.025,0.855376284096308
767,177,0.05,0.8464169302766447
768,177,0.075,0.8228266043596655
769,177,0.1,0.8174964446692758
770,177,0.25,0.7250245364655967
771,177,0.5,0.6562242063796893
772,177,0.75,0.6287898735686852
773,177,1.0,0.555581763012504
774,183,0.01,0.8562928511184564
775,183,0.025,0.8310578295197182
776,183,0.05,0.8311531332064614
777,183,0.075,0.7368914561899134
778,183,0.1,0.7583011482136524
779,183,0.25,0.5808500431707353
780,183,0.5,0.6479667800011715
781,183,0.75,0.5683309236373466
782,183,1.0,0.6017648555577191
783,188,0.01,0.8610466337413563
784,188,0.025,0.8029057530913617
785,188,0.05,0.7684976517038278
786,188,0.075,0.7300896161658299
787,188,0.1,0.7741230409698794
788,188,0.25,0.6308893423675501
789,188,0.5,0.6274481680220738
790,188,0.75,0.5509684789388203
791,188,1.0,0.5953656627290806
792,194,0.01,0.8648465182054057
793,194,0.025,0.831926219597932
794,194,0.05,0.7817452477885434
795,194,0.075,0.7657169554928211
796,194,0.1,0.7737294650808906
797,194,0.25,0.7144518789589052
798,194,0.5,0.6350304360543308
799,194,0.75,0.6039405339664068
800,194,1.0,0.6045200996585196
801,201,0.01,0.866887034731227
802,201,0.025,0.8593831548100663
803,201,0.05,0.7395185387064789
804,201,0.075,0.7180384144011214
805,201,0.1,0.7985386312201177
806,201,0.25,0.6608193495503096
807,201,0.5,0.6347391772021407
808,201,0.75,0.5567028879816078
809,201,1.0,0.6076637683131647
810,207,0.01,0.7606703317250378
811,207,0.025,0.7957340317552903
812,207,0.05,0.7525678862296417
813,207,0.075,0.7622382946334731
814,207,0.1,0.7251198031916628
815,207,0.25,0.6421854081836891
816,207,0.5,0.6186599557551196
817,207,0.75,0.5828519098688236
818,207,1.0,0.5733572501403259
819,214,0.01,0.7582317746806364
820,214,0.025,0.7824151335404714
821,214,0.05,0.7423097296094205
822,214,0.075,0.7476061165292158
